candidate_id,name,slug,domain,source,source_url,source_id,type_guess,status_guess,hei_existing_check,decision,notes,generated_at
hei_unadded_0823,FYB-SG,fyb-sg,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,fyb-sg,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0824,FynEx,fynex,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,fynex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0825,Gacha,gacha,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gacha,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Prediction Market; chains=Abstract,2026-06-11T02:37:49.704Z
hei_unadded_0826,Gala Swap,gala-swap,swap.gala.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=2,gala-swap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=289,2026-06-11T02:37:49.704Z
hei_unadded_0827,Gala Swap,gala-swap,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gala-swap,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Gala,2026-06-11T02:37:49.704Z
hei_unadded_0828,Gaming DEX,gaming-dex,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gaming-dex,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Oasys|DeFiVerse,2026-06-11T02:37:49.704Z
hei_unadded_0829,Gaming DEX (Oasys),gaming-dex-oasys,gaming-dex.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,gaming-dex-oasys,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=723,2026-06-11T02:37:49.704Z
hei_unadded_0830,Ganza,ganza,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,ganza,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0831,Garden,garden,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,garden,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Cross Chain Bridge; chains=Ethereum|Bitcoin|Arbitrum|Base|Unichain|Berachain|Starknet|Hyperliquid L1|Corn|Sui|Solana|BSC|Monad,2026-06-11T02:37:49.704Z
hei_unadded_0832,Garlix,garlix,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,garlix,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0833,Garts Exchange,garts-exchange,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,garts-exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0834,Garuda DeFi,garuda-defi,garuda-defi.org,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,garuda_defi,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=768,2026-06-11T02:37:49.704Z
hei_unadded_0835,GarudaDefi,garudadefi,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,garudadefi,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Terra Classic,2026-06-11T02:37:49.704Z
hei_unadded_0836,GasPump,gaspump,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gaspump,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Launchpad; chains=TON,2026-06-11T02:37:49.704Z
hei_unadded_0837,gate,gate,,ccxt_supported_exchanges,https://raw.githubusercontent.com/ccxt/ccxt/master/js/ccxt.js,gate,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,Imported from CCXT generated exchange list.,2026-06-11T02:37:49.704Z
hei_unadded_0838,Gate,gateio,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gateio,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0839,Gate,gate,gate.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=1,gate,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=5,2026-06-11T02:37:49.704Z
hei_unadded_0840,Gate Fun,gate-fun,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gate-fun,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Launchpad; chains=GateLayer,2026-06-11T02:37:49.704Z
hei_unadded_0841,Gate Futures,gateio-futures,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gateio-futures,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0842,Gate Predictions,gate-predictions,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gate-predictions,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Interface; chains=Polygon,2026-06-11T02:37:49.704Z
hei_unadded_0843,Gate Swap,gate-swap,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gate-swap,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=GateLayer,2026-06-11T02:37:49.704Z
hei_unadded_0844,GBX Digital Asset Exchange,gbx-digital-asset-exchange,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gbx-digital-asset-exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0845,GCB Exchange,gcb-exchange,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gcb-exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0846,GDAC,gdac,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gdac,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0847,Geco one,geco-one,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,geco-one,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0848,GetBTC,getbtc,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,getbtc,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0849,Gin Finance,gin-finance,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gin-finance,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Boba,2026-06-11T02:37:49.704Z
hei_unadded_0850,Ginseng Swap,ginseng-swap,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,ginseng-swap,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Conflux,2026-06-11T02:37:49.704Z
hei_unadded_0851,Giottus,giottus,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,giottus,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0852,Giottus,giottus,giottus.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=1,giottus,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=153,2026-06-11T02:37:49.704Z
hei_unadded_0853,Gleec BTC Exchange,gleec-btc-exchange,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gleec-btc-exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0854,Gleec Wallet,gleec-wallet,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gleec-wallet,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0855,Gleec Wallet,komodo-wallet,dex.gleec.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,komodo_wallet,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=754,2026-06-11T02:37:49.704Z
hei_unadded_0856,Glide Finance,glide-finance,glidefinance.io,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,glide_finance,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=836,2026-06-11T02:37:49.704Z
hei_unadded_0857,Glide Finance,glide-finance,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,glide-finance,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Elastos,2026-06-11T02:37:49.704Z
hei_unadded_0858,Gliquid,gliquid,gliquid.xyz,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,gliquid,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=605,2026-06-11T02:37:49.704Z
hei_unadded_0859,Gliquid,gliquid,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gliquid,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Hyperliquid L1,2026-06-11T02:37:49.704Z
hei_unadded_0860,Globalcryptox,globalcryptox,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,globalcryptox,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0861,Globe,globe-exchange,globe.exchange,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=1,globe_exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=167,2026-06-11T02:37:49.704Z
hei_unadded_0862,GlobeCryptoTrade,globecryptotrade,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,globecryptotrade,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0863,Globiance,globiance,dex.globiance.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,globiance,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=957,2026-06-11T02:37:49.704Z
hei_unadded_0864,Globitex,globitex,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,globitex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0865,Glue Hub,glue,hub.glue.net,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,glue,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=718,2026-06-11T02:37:49.704Z
hei_unadded_0866,Glyph V2,glyph-v2,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,glyph-v2,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=CORE,2026-06-11T02:37:49.704Z
hei_unadded_0867,GMGN,gmgn,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gmgn,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Telegram Bot; chains=Solana|Base|BSC,2026-06-11T02:37:49.704Z
hei_unadded_0868,GMO Coin Japan,gmo-japan,coin.z.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=1,gmo_japan,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=51,2026-06-11T02:37:49.704Z
hei_unadded_0869,GMX V1 AMM,gmx-v1-amm,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gmx-v1-amm,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Arbitrum|Avalanche,2026-06-11T02:37:49.704Z
hei_unadded_0870,GMX V2 AMM,gmx-v2-amm,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gmx-v2-amm,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Arbitrum|Avalanche|Botanix|Solana|MegaETH,2026-06-11T02:37:49.704Z
hei_unadded_0871,Gnosis Pay,gnosis-pay,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gnosis-pay,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Crypto Card Issuer; chains=Gnosis,2026-06-11T02:37:49.704Z
hei_unadded_0872,GO.Exchange,goexchange,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,goexchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0873,Go4mark,go4mark,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,go4mark,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0874,Goblins AMM,goblins-amm,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,goblins-amm,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Base|BSC|smartBCH,2026-06-11T02:37:49.704Z
hei_unadded_0875,Gokuex,gokuex,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gokuex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0876,GokuMarket,gokumarket,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gokumarket,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0877,Goldexco.in,goldexcoin,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,goldexcoin,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0878,GoonFi,goonfi,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,goonfi,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Solana,2026-06-11T02:37:49.704Z
hei_unadded_0879,GooseFX V2,goosefx-v2,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,goosefx-v2,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Solana,2026-06-11T02:37:49.704Z
hei_unadded_0880,GoPax,gopax,gopax.co.kr,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=1,gopax,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=122,2026-06-11T02:37:49.704Z
hei_unadded_0881,GOPAX,gopax,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gopax,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0882,GoSwap,goswap,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,goswap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0883,GOZO,gozo,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gozo,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0884,GraFun,grafun,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,grafun,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Launchpad; chains=BSC|Ethereum,2026-06-11T02:37:49.704Z
hei_unadded_0885,Graviex,graviex,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,graviex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0886,Gravis Finance,gravis-finance,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gravis-finance,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=BSC|Polygon|Heco,2026-06-11T02:37:49.704Z
hei_unadded_0887,Gravity Finance,gravity-finance,gravityfinance.io,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,gravity_finance,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=755,2026-06-11T02:37:49.704Z
hei_unadded_0888,Gravity Finance,gravity-finance,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gravity-finance,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Polygon,2026-06-11T02:37:49.704Z
hei_unadded_0889,Greenhouse,greenhouse-dex,greenhousedex.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,greenhouse_dex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=946,2026-06-11T02:37:49.704Z
hei_unadded_0890,Grizzly Trade AMM,grizzly-trade-amm,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,grizzly-trade-amm,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=BSC,2026-06-11T02:37:49.704Z
hei_unadded_0891,grvt,grvt,,ccxt_supported_exchanges,https://raw.githubusercontent.com/ccxt/ccxt/master/js/ccxt.js,grvt,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,Imported from CCXT generated exchange list.,2026-06-11T02:37:49.704Z
hei_unadded_0892,GT3,gt3,dapp.gt3.finance,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,gt3,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=597,2026-06-11T02:37:49.704Z
hei_unadded_0893,GT3,gt3,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,gt3,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Polygon,2026-06-11T02:37:49.704Z
hei_unadded_0894,gTrade,gtrade,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,gtrade,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0895,Guava,guava-exchange,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,guava-exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0896,GuldenTrader,guldentrader,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,guldentrader,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0897,Gull Network,gull-network,app.gullnetwork.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,gull-network,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=767,2026-06-11T02:37:49.704Z
hei_unadded_0898,H2 Finance,h2-finance,h2.finance,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,h2-finance,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=544,2026-06-11T02:37:49.704Z
hei_unadded_0899,H2 Finance V2,h2-finance-v2,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,h2-finance-v2,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Cronos zkEVM,2026-06-11T02:37:49.704Z
hei_unadded_0900,H2 Finance V3,h2-finance-v3,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,h2-finance-v3,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Cronos zkEVM,2026-06-11T02:37:49.704Z
hei_unadded_0901,HadesSwap,hadesswap,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,hadesswap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0902,Hadouken AMM,hadouken-amm,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,hadouken-amm,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=GodwokenV1,2026-06-11T02:37:49.704Z
hei_unadded_0903,Haedal AMM Protocol,haedal-amm-protocol,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,haedal-amm-protocol,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Sui,2026-06-11T02:37:49.704Z
hei_unadded_0904,HakuSwap,hakuswap,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,hakuswap,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Avalanche,2026-06-11T02:37:49.704Z
